customer_id,state,fav_tennis_player,age_group
U56660,California,Serena Williams,34-45
U56697,Illinois,Rafa,18-24
U567,Illinois,Serena Williams,34-45
U56705,Illinois,Queen Serena,45+
U56718,US State,Roder Feedderer,34-45
U56738,New York,Roder Feedderer,18-24
U56744,US State,Rafa Nadal,45+
U56753,Florida,Emma Radunanucanunu,25-34
U56754,Illinois,Queen Serena,18-24
U56762,Illinois,Queen Serena,25-34
U56795,Pennsylvania,Rafa,25-34
U56798,New York,Serena Williams,45+
U56801,Florida,Roger Federer,18-24
U56813,Florida,Roger Federer,18-24
U56815,Illinois,Queen Serena,18-24
U56823,Ohio,Emma Radunanucanunu,18-24
U56845,Florida,Serena Williams,18-24
U56869,Pennsylvania,Rafa,18-24
U56870,Florida,Serena Williams,25-34
U5688,Pennsylvania,Rafael Nadal,25-34
U56888,Florida,Emma Radunanucanunu,25-34
U56901,New York,Serena Williams,45+
U56922,Florida,Emma Raducanu,25-34
U56938,California,Queen Serena,45+
U56958,Pennsylvania,Rafa,34-45
U56990,New York,Rafael Nadal,34-45
U56998,California,Rafa Nadal,18-24
U57000,New York,Rafa Nadal,18-24
U57016,Illinois,Roder Feedderer,25-34
U57020,Florida,Rafa,45+
U57024,US State,Queen Serena,25-34
U57054,Ohio,Emma Radunanucanunu,18-24
U57056,Florida,Serena Williams,18-24
U57058,Texas,Queen Serena,45+
U5707,Texas,Emma Radunanucanunu,45+
U57071,New York,Queen Serena,25-34
U5708,Pennsylvania,Rafa Nadal,18-24
U57084,Illinois,Roder Feedderer,45+
U57104,New York,Rafa,45+
U57117,Florida,Rafael Nadal,25-34
U57126,Texas,Roger Federer,18-24
U57143,Illinois,Emma Radunanucanunu,25-34
U57144,Pennsylvania,Emma Raducanu,25-34
U57157,Ohio,Novak Djokovic,25-34
U57162,Ohio,Emma Raducanu,18-24
U57185,Texas,Serena Williams,34-45
U57186,Pennsylvania,Serena Williams,45+
U57264,Ohio,Emma Raducanu,45+
U57269,Illinois,Rafael Nadal,25-34
U5727,Pennsylvania,Serena Williams,18-24
U57272,Ohio,Roder Feedderer,34-45
U57292,Ohio,Novak Djokovic,18-24
U57295,New York,Rafa,18-24
U57300,Texas,Rafa Nadal,18-24
U57305,Pennsylvania,Serena Williams,34-45
U57321,Texas,Novak Djokovic,45+
U57362,Florida,Rafa Nadal,45+
U57403,Illinois,Rafa,25-34
U57409,Illinois,Rafael Nadal,25-34
U57444,Ohio,Roger Federer,18-24
U57449,Texas,Emma Radunanucanunu,45+
U57453,Illinois,Novak Djokovic,18-24
U57457,Texas,Roger Federer,34-45
U57475,Texas,Rafa,18-24
U57504,California,Rafael Nadal,34-45
U57515,California,Emma Radunanucanunu,34-45
U57525,Ohio,Emma Radunanucanunu,25-34
U57533,California,Roder Feedderer,18-24
U57535,California,Rafa Nadal,18-24
U57568,Ohio,Novak Djokovic,18-24
U5757,New York,Serena Williams,18-24
U57572,Florida,Rafa Nadal,34-45
U57575,Ohio,Serena Williams,18-24
U57589,Pennsylvania,Roger Federer,34-45
U57606,Texas,Emma Raducanu,18-24
U57627,Ohio,Roger Federer,18-24
U57636,Florida,Rafa Nadal,18-24
U57637,Illinois,Roger Federer,45+
U57667,Pennsylvania,Novak Djokovic,25-34
U57745,New York,Rafa,25-34
U57761,Illinois,Emma Raducanu,45+
U57766,Pennsylvania,Emma Raducanu,18-24
U57774,Florida,Emma Raducanu,45+
U57780,Texas,Serena Williams,45+
U57791,California,Roger Federer,25-34
U57806,New York,Emma Raducanu,34-45
U57846,Texas,Emma Radunanucanunu,45+
U57856,Florida,Rafael Nadal,18-24
U5790,California,Queen Serena,25-34
U57901,Florida,Serena Williams,45+
U57908,Illinois,Rafa,18-24
U57914,Ohio,Novak Djokovic,18-24
U57920,New York,Rafael Nadal,18-24
U57930,US State,Rafael Nadal,18-24
U57933,California,Rafa,34-45
U57945,California,Roger Federer,25-34
U57954,Florida,Queen Serena,18-24
U57956,Pennsylvania,Rafa,34-45
U57980,California,Serena Williams,18-24
U58054,Ohio,Roger Federer,18-24
U58092,Ohio,Emma Radunanucanunu,18-24
U58099,Texas,Novak Djokovic,18-24
U58115,Ohio,Emma Radunanucanunu,45+
U58123,New York,Roger Federer,18-24
U58129,Pennsylvania,Rafael Nadal,18-24
U58142,Texas,Rafa,18-24
U58144,Florida,Emma Raducanu,45+
U58153,Ohio,Rafa Nadal,34-45
U58157,Ohio,Rafa,18-24
U58164,Texas,Queen Serena,34-45
U58188,New York,Roger Federer,45+
U58197,Pennsylvania,Queen Serena,18-24
U58209,Ohio,Queen Serena,25-34
U58211,New York,Rafa Nadal,18-24
U58214,Florida,Queen Serena,45+
U58234,Florida,Rafa Nadal,45+
U5831,Illinois,Rafa Nadal,18-24
U58316,Illinois,Rafa,25-34
U58332,California,Rafa,25-34
U58337,Illinois,Novak Djokovic,18-24
U58370,California,Rafa,18-24
U58383,Pennsylvania,Emma Raducanu,45+
U58386,California,Rafa Nadal,34-45
U58393,California,Emma Raducanu,18-24
U58418,California,Rafael Nadal,34-45
U58420,Florida,Emma Raducanu,45+
U58438,Texas,Queen Serena,34-45
U58471,Illinois,Novak Djokovic,18-24
U58485,Ohio,Rafa,34-45
U58493,Pennsylvania,Serena Williams,34-45
U58536,Ohio,Rafa,18-24
U58539,Pennsylvania,Queen Serena,45+
U5855,Pennsylvania,Novak Djokovic,18-24
U58556,Ohio,Rafael Nadal,34-45
U58561,Pennsylvania,Novak Djokovic,45+
U58565,Pennsylvania,Roger Federer,25-34
U58570,Florida,Emma Raducanu,18-24
U5859,Florida,Roder Feedderer,34-45
U586,California,Rafa,34-45
U5860,New York,Rafa Nadal,18-24
U58614,California,Emma Raducanu,18-24
U58618,New York,Emma Radunanucanunu,18-24
U58665,New York,Rafa,18-24
U58676,Pennsylvania,Rafa,25-34
U58677,California,Rafa Nadal,45+
U58681,Illinois,Roder Feedderer,45+
U58682,Florida,Serena Williams,25-34
U58707,Illinois,Rafael Nadal,25-34
U58720,Florida,Rafa,18-24
U58730,Texas,Queen Serena,18-24
U58746,Illinois,Rafa,45+
U58748,Ohio,Rafa,34-45
U58758,Illinois,Roger Federer,18-24
U58770,New York,Emma Raducanu,45+
U58785,Illinois,Serena Williams,18-24
U58798,Pennsylvania,Rafa,34-45
U58801,Ohio,Queen Serena,45+
U58803,Pennsylvania,Rafa Nadal,45+
U58807,Illinois,Queen Serena,18-24
U58818,New York,Serena Williams,25-34
U58826,Illinois,Emma Raducanu,18-24
U58827,Florida,Rafael Nadal,45+
U58841,Florida,Roder Feedderer,34-45
U5886,New York,Rafael Nadal,25-34
U58876,New York,Serena Williams,25-34
U5890,Ohio,Rafa Nadal,34-45
U58930,California,Roger Federer,18-24
U5897,Florida,Rafa Nadal,18-24
U58973,Ohio,Serena Williams,34-45
U58975,Pennsylvania,Rafael Nadal,18-24
U58981,Texas,Rafa,45+
U59013,Pennsylvania,Emma Raducanu,45+
U59025,California,Roger Federer,25-34
U59027,Texas,Roder Feedderer,25-34
U59028,Florida,Serena Williams,34-45
U59044,Illinois,Queen Serena,25-34
U59056,Pennsylvania,Roger Federer,34-45
U59106,Pennsylvania,Roger Federer,18-24
U59138,Pennsylvania,Emma Radunanucanunu,25-34
U59156,Pennsylvania,Roder Feedderer,25-34
U59174,New York,Novak Djokovic,34-45
U5918,Florida,Rafael Nadal,18-24
U59183,California,Rafa,34-45
U59192,Illinois,Rafa,34-45
U59194,New York,Emma Raducanu,45+
U59199,Texas,Novak Djokovic,34-45
U59207,Illinois,Rafa,45+
U59225,Florida,Rafa Nadal,45+
U59231,Florida,Emma Radunanucanunu,25-34
U59246,Florida,Queen Serena,18-24
U59253,US State,Novak Djokovic,34-45
U59270,Pennsylvania,Emma Radunanucanunu,45+
U59275,New York,Emma Raducanu,25-34
U59276,New York,Rafael Nadal,45+
U59277,California,Serena Williams,18-24
U59280,Pennsylvania,Queen Serena,18-24
U59293,Texas,Rafa,18-24
U59315,Illinois,Rafa,25-34
U59327,Ohio,Novak Djokovic,25-34
U59329,Texas,Emma Raducanu,45+
U59336,Texas,Rafa Nadal,45+
U59347,New York,Roger Federer,18-24
U59359,Pennsylvania,Rafa Nadal,18-24
U59371,California,Rafa,25-34
U59373,Florida,Rafael Nadal,18-24
U59374,Texas,Roder Feedderer,18-24
U59389,Ohio,Rafa,45+
U59398,Illinois,Roger Federer,25-34
U5940,California,Roder Feedderer,25-34
U59401,California,Rafa,18-24
U59410,New York,Serena Williams,18-24
U59411,Ohio,Rafa,18-24
U59418,Texas,Roger Federer,18-24
U59425,Florida,Roder Feedderer,25-34
U59428,Illinois,Novak Djokovic,34-45
U59445,Illinois,Emma Raducanu,25-34
U59459,New York,Emma Raducanu,45+
U59463,Texas,Roder Feedderer,18-24
U59464,California,Rafa,45+
U59498,Ohio,Queen Serena,45+
U59499,Texas,Emma Raducanu,18-24
U59515,Pennsylvania,Rafael Nadal,18-24
U5953,Ohio,Queen Serena,34-45
U59542,California,Serena Williams,18-24
U59546,Texas,Rafael Nadal,18-24
U59617,Texas,Queen Serena,45+
U59623,Ohio,Rafael Nadal,34-45
U59650,Florida,Emma Raducanu,25-34
U59666,Ohio,Queen Serena,34-45
U5967,Illinois,Queen Serena,45+
U59676,California,Roger Federer,25-34
U59695,New York,Novak Djokovic,25-34
U59706,Florida,Novak Djokovic,34-45
U59718,California,Roger Federer,18-24
U59734,Illinois,Queen Serena,18-24
U59744,New York,Rafa Nadal,18-24
U5975,Florida,Roder Feedderer,34-45
U59753,Texas,Rafa Nadal,45+
U59754,Florida,Rafa Nadal,18-24
U59758,New York,Roder Feedderer,18-24
U59762,New York,Roder Feedderer,25-34
U59781,New York,Serena Williams,34-45
U59814,Florida,Rafael Nadal,45+
U59822,Florida,Serena Williams,34-45
U59885,Pennsylvania,Rafa,45+
U599,California,Novak Djokovic,45+
U59951,Illinois,Roger Federer,34-45
U59956,Ohio,Serena Williams,18-24
U59966,Texas,Emma Raducanu,45+
U59978,Texas,Serena Williams,25-34
U5998,Pennsylvania,Rafa Nadal,18-24
U59994,US State,Emma Raducanu,34-45
U59995,New York,Emma Radunanucanunu,34-45
U60001,Texas,Serena Williams,45+
U60004,New York,Emma Radunanucanunu,18-24
U60006,Ohio,Rafael Nadal,34-45
U60024,Illinois,Novak Djokovic,18-24
U60026,Pennsylvania,Rafael Nadal,25-34
U60060,Florida,Rafa,18-24
U60083,Illinois,Roger Federer,18-24
U60101,Illinois,Roder Feedderer,25-34
U60108,Texas,Queen Serena,18-24
U60117,Pennsylvania,Novak Djokovic,34-45
U60120,California,Queen Serena,18-24
U60137,Texas,Emma Raducanu,25-34
U60149,Texas,Rafa Nadal,18-24
U60153,New York,Emma Raducanu,18-24
U60173,Illinois,Rafa,45+
U60177,Texas,Novak Djokovic,18-24
U60182,Pennsylvania,Rafa Nadal,18-24
U60184,New York,Emma Radunanucanunu,18-24
U60200,California,Rafa Nadal,18-24
U60207,Illinois,Novak Djokovic,18-24
U60210,Texas,Serena Williams,25-34
U60219,Pennsylvania,Emma Raducanu,18-24
U60221,Texas,Queen Serena,25-34
U6024,Florida,Novak Djokovic,18-24
U60252,Florida,Serena Williams,25-34
U60284,Ohio,Emma Radunanucanunu,34-45
U603,Ohio,Rafa Nadal,18-24
U60307,Ohio,Rafa,25-34
U60308,Florida,Rafa Nadal,34-45
U6031,Florida,Roder Feedderer,18-24
U60320,Pennsylvania,Roder Feedderer,25-34
U60323,Texas,Serena Williams,45+
U60331,Florida,Rafa,18-24
U60335,Texas,Queen Serena,34-45
U60348,Texas,Roger Federer,25-34
U60351,Pennsylvania,Novak Djokovic,25-34
U60356,Ohio,Emma Radunanucanunu,45+
U60360,Ohio,Roger Federer,25-34
U60394,New York,Novak Djokovic,45+
U60438,New York,Rafa Nadal,18-24
U60447,New York,Rafa Nadal,18-24
U60450,Ohio,Emma Radunanucanunu,45+
U60468,California,Rafael Nadal,34-45
U6047,New York,Rafa,45+
U60472,Pennsylvania,Rafa,34-45
U60489,Illinois,Queen Serena,45+
U60490,Florida,Roder Feedderer,18-24
U60504,Pennsylvania,Emma Radunanucanunu,25-34
U60545,Ohio,Rafa Nadal,34-45
U60548,Florida,Rafael Nadal,18-24
U60553,Ohio,Emma Radunanucanunu,18-24
U60567,Texas,Roger Federer,18-24
U6057,California,Novak Djokovic,34-45
U60574,New York,Novak Djokovic,45+
U60575,California,Rafa,34-45
U60581,New York,Rafa Nadal,34-45
U60582,Illinois,Roder Feedderer,25-34
U60584,Pennsylvania,Serena Williams,45+
U60598,US State,Roder Feedderer,25-34
U60614,Pennsylvania,Emma Radunanucanunu,25-34
U60648,Illinois,Emma Radunanucanunu,45+
U60673,Illinois,Emma Raducanu,25-34
U60682,California,Serena Williams,25-34
U60697,Texas,Emma Raducanu,34-45
U60715,Florida,Queen Serena,34-45
U60722,Texas,Rafa,18-24
U60728,Illinois,Emma Radunanucanunu,18-24
U60730,Texas,Rafael Nadal,18-24
U60743,New York,Rafael Nadal,18-24
U60746,Pennsylvania,Roger Federer,18-24
U60747,Pennsylvania,Rafael Nadal,18-24
U60751,New York,Rafael Nadal,34-45
U60773,Pennsylvania,Rafael Nadal,45+
U6082,Pennsylvania,Rafa,18-24
U6083,Texas,Rafa,45+
U60840,Florida,Roger Federer,34-45
U60844,Florida,Rafael Nadal,25-34
U60857,Florida,Serena Williams,18-24
U60872,Illinois,Emma Radunanucanunu,45+
U60883,Florida,Emma Raducanu,45+
U60913,Florida,Rafa,18-24
U60936,Florida,Novak Djokovic,34-45
U60937,Illinois,Novak Djokovic,18-24
U60954,Texas,Queen Serena,45+
U60983,Ohio,Serena Williams,18-24
U60986,Illinois,Rafa Nadal,25-34
U6101,Ohio,Roder Feedderer,18-24
U61022,Ohio,Roder Feedderer,18-24
U61034,US State,Roger Federer,45+
U61035,Ohio,Roder Feedderer,25-34
U61045,Illinois,Emma Radunanucanunu,25-34
U61059,Illinois,Rafa,45+
U61064,Pennsylvania,Roder Feedderer,34-45
U61069,Texas,Rafa Nadal,18-24
U61072,Pennsylvania,Emma Raducanu,18-24
U61080,New York,Rafa,25-34
U61096,New York,Rafael Nadal,25-34
U61103,Florida,Rafa Nadal,34-45
U61137,Texas,Rafa,18-24
U61152,Ohio,Rafa,25-34
U61186,Pennsylvania,Emma Radunanucanunu,18-24
U61203,Ohio,Roder Feedderer,18-24
U61219,US State,Rafael Nadal,34-45
U61234,Texas,Rafa,25-34
U61245,California,Serena Williams,25-34
U61250,Florida,Roger Federer,18-24
U61255,New York,Emma Raducanu,18-24
U61270,Florida,Rafa Nadal,45+
U61271,Pennsylvania,Queen Serena,18-24
U61289,Illinois,Emma Raducanu,45+
U61303,New York,Rafa,25-34
U61329,California,Rafa,45+
U61338,Ohio,Roder Feedderer,45+
U6134,Texas,Rafael Nadal,45+
U61357,Florida,Emma Raducanu,34-45
U61359,California,Rafa,18-24
U61368,Texas,Rafael Nadal,45+
U61372,Ohio,Emma Radunanucanunu,34-45
U61379,California,Novak Djokovic,18-24
U61392,Texas,Serena Williams,45+
U61420,New York,Roger Federer,25-34
U61425,New York,Roder Feedderer,18-24
U61426,Illinois,Rafa,45+
U61435,California,Serena Williams,25-34
U61436,New York,Rafael Nadal,45+
U61439,Texas,Queen Serena,18-24
U61463,Pennsylvania,Rafa Nadal,18-24
U61505,Illinois,Roger Federer,18-24
U61509,Illinois,Rafael Nadal,34-45
U61526,Texas,Roder Feedderer,25-34
U61528,New York,Emma Raducanu,34-45
U61534,California,Roder Feedderer,45+
U61538,Ohio,Rafa,34-45
U61541,Ohio,Serena Williams,34-45
U61557,New York,Queen Serena,25-34
U61574,Pennsylvania,Rafa,18-24
U61576,Florida,Rafa Nadal,25-34
U61589,California,Queen Serena,18-24
U61600,Ohio,Emma Radunanucanunu,25-34
U61614,Florida,Rafa,45+
U61618,Ohio,Emma Radunanucanunu,18-24
U61625,Florida,Serena Williams,45+
U6164,California,Roger Federer,18-24
U61653,Texas,Rafael Nadal,45+
U61655,Texas,Emma Radunanucanunu,18-24
U61678,New York,Emma Radunanucanunu,18-24
U61693,Pennsylvania,Rafa Nadal,25-34
U61703,Florida,Rafa,25-34
U61705,California,Rafa,18-24
U61748,New York,Roger Federer,18-24
U61756,Pennsylvania,Serena Williams,18-24
U61762,New York,Roder Feedderer,18-24
U61786,Ohio,Rafa,25-34
U61801,Florida,Queen Serena,18-24
U61808,Pennsylvania,Rafa,25-34
U61814,California,Novak Djokovic,18-24
U61826,Pennsylvania,Queen Serena,34-45
U61832,New York,Serena Williams,25-34
U61844,Illinois,Rafa Nadal,45+
U61864,Florida,Queen Serena,25-34
U61865,Illinois,Rafa,18-24
U61895,New York,Rafa Nadal,34-45
U61908,New York,Queen Serena,45+
U61910,Illinois,Roder Feedderer,25-34
U61918,New York,Rafael Nadal,18-24
U61921,Illinois,Rafael Nadal,45+
U61927,New York,Queen Serena,25-34
U61929,Ohio,Emma Raducanu,18-24
U61930,Ohio,Roger Federer,34-45
U61943,Pennsylvania,Emma Raducanu,25-34
U61956,Pennsylvania,Serena Williams,34-45
U61969,Texas,Novak Djokovic,18-24
U61977,Illinois,Emma Radunanucanunu,45+
U61980,California,Emma Radunanucanunu,18-24
U61996,Ohio,Serena Williams,34-45
U62015,California,Rafa,18-24
U62017,Pennsylvania,Rafael Nadal,18-24
U62027,Illinois,Roger Federer,45+
U62079,Ohio,Roder Feedderer,34-45
U6209,Ohio,Rafa,25-34
U62108,California,Roger Federer,25-34
U62117,Illinois,Novak Djokovic,18-24
U62134,Texas,Rafa Nadal,25-34
U62153,Texas,Roger Federer,34-45
U62155,Illinois,Rafael Nadal,45+
U62157,New York,Rafael Nadal,34-45
U62173,Florida,Rafa,34-45
U62181,New York,Emma Radunanucanunu,18-24
U62188,California,Roder Feedderer,45+
U62190,California,Roger Federer,18-24
U62203,New York,Rafa,18-24
U62204,New York,Emma Raducanu,18-24
U62206,Illinois,Rafa,18-24
U62228,New York,Rafael Nadal,45+
U62241,California,Roger Federer,34-45
U62250,Illinois,Emma Raducanu,45+
U62254,Pennsylvania,Rafa,18-24
U62275,Florida,Queen Serena,25-34
U62297,Texas,Emma Raducanu,18-24
U6230,Ohio,Emma Radunanucanunu,34-45
U62300,Illinois,Rafa Nadal,25-34
U62334,Ohio,Rafa,18-24
U62336,Texas,Rafael Nadal,45+
U62340,Pennsylvania,Serena Williams,45+
U62347,Ohio,Emma Raducanu,34-45
U62350,California,Novak Djokovic,34-45
U62373,Texas,Rafa Nadal,34-45
U62381,Ohio,Rafael Nadal,18-24
U62391,Florida,Serena Williams,34-45
U62396,New York,Roger Federer,34-45
U62407,Ohio,Rafa Nadal,34-45
U62425,Ohio,Rafa,18-24
U6244,Texas,Roder Feedderer,45+
U62456,Illinois,Rafael Nadal,34-45
U62469,Illinois,Emma Raducanu,18-24
U62471,California,Roder Feedderer,18-24
U6250,Florida,Novak Djokovic,45+
U62502,Ohio,Novak Djokovic,25-34
U62522,New York,Rafa,18-24
U62525,Florida,Rafael Nadal,18-24
U62558,California,Roger Federer,18-24
U6256,Florida,Rafael Nadal,18-24
U62562,Ohio,Novak Djokovic,25-34
U62572,Texas,Roder Feedderer,18-24
U62575,Ohio,Emma Radunanucanunu,18-24
U62583,Texas,Serena Williams,18-24
U62681,California,Rafa,45+
U62684,New York,Rafael Nadal,25-34
U62686,Illinois,Roder Feedderer,18-24
U62697,Illinois,Rafa,45+
U62708,Texas,Rafa Nadal,45+
U62715,Pennsylvania,Emma Raducanu,18-24
U6272,Ohio,Emma Raducanu,18-24
U62722,California,Rafa,25-34
U62726,New York,Roger Federer,18-24
U62728,Texas,Roger Federer,45+
U62734,California,Emma Radunanucanunu,18-24
U62740,Illinois,Roder Feedderer,18-24
U62746,Illinois,Emma Raducanu,25-34
U62750,New York,Rafa,25-34
U62776,Illinois,Rafa Nadal,18-24
U62784,Texas,Rafa,25-34
U62797,Pennsylvania,Serena Williams,18-24
U62806,New York,Serena Williams,18-24
U62831,Illinois,Emma Radunanucanunu,18-24
U62834,Texas,Rafa,18-24
U62835,New York,Roder Feedderer,45+
U62856,California,Rafa,34-45
U62857,New York,Emma Raducanu,18-24
U62872,Texas,Serena Williams,18-24
U62875,Pennsylvania,Rafa Nadal,45+
U62891,Pennsylvania,Novak Djokovic,34-45
U6291,Pennsylvania,Rafael Nadal,18-24
U62912,California,Queen Serena,25-34
U62914,Florida,Novak Djokovic,45+
U62930,California,Novak Djokovic,25-34
U62952,Texas,Rafa,45+
U62972,California,Queen Serena,18-24
U63013,Texas,Serena Williams,25-34
U63037,New York,Rafa Nadal,18-24
U63041,California,Roger Federer,18-24
U63052,Ohio,Emma Raducanu,34-45
U63058,Florida,Novak Djokovic,34-45
U63059,Illinois,Roger Federer,18-24
U63071,Pennsylvania,Rafa,34-45
U63083,Pennsylvania,Rafa,18-24
U63093,Illinois,Rafa Nadal,34-45
U63106,California,Rafael Nadal,34-45
U63114,New York,Emma Raducanu,34-45
U6313,Illinois,Roger Federer,25-34
U63144,Texas,Rafa,18-24
U63161,Ohio,Novak Djokovic,45+
U63165,California,Serena Williams,18-24
U63171,Pennsylvania,Rafa,25-34
U63174,Texas,Rafael Nadal,18-24
U63177,California,Rafael Nadal,18-24
U63184,New York,Queen Serena,18-24
U6320,California,Emma Radunanucanunu,18-24
U63208,Ohio,Emma Radunanucanunu,45+
U63222,Florida,Serena Williams,34-45
U63233,Pennsylvania,Novak Djokovic,25-34
U63239,Florida,Emma Radunanucanunu,45+
U63241,Ohio,Rafael Nadal,34-45
U63248,Florida,Rafael Nadal,34-45
U63253,California,Emma Raducanu,18-24
U63258,US State,Emma Raducanu,18-24
U63265,Ohio,Rafael Nadal,34-45
U63271,California,Rafa,18-24
U63293,Ohio,Rafa Nadal,18-24
U63300,New York,Roder Feedderer,25-34
U63309,California,Rafa,45+
U6331,Illinois,Novak Djokovic,25-34
U63310,Texas,Emma Radunanucanunu,25-34
U63336,Florida,Emma Radunanucanunu,18-24
U6334,California,Rafa,45+
U63359,Pennsylvania,Roder Feedderer,34-45
U63366,California,Rafael Nadal,25-34
U63374,Illinois,Emma Raducanu,25-34
U63443,New York,Novak Djokovic,34-45
U63447,California,Rafa,45+
U63467,Texas,Rafa Nadal,45+
U63480,New York,Emma Raducanu,25-34
U63510,California,Emma Radunanucanunu,18-24
U63522,Ohio,Roder Feedderer,25-34
U63534,Ohio,Serena Williams,34-45
U63558,Ohio,Rafa,34-45
U63569,US State,Rafael Nadal,25-34
U63581,Ohio,Queen Serena,34-45
U63619,Ohio,Emma Radunanucanunu,18-24
U63620,Illinois,Novak Djokovic,18-24
U63622,Illinois,Roder Feedderer,25-34
U63625,Pennsylvania,Rafael Nadal,25-34
U63628,Texas,Serena Williams,25-34
U63674,Florida,Novak Djokovic,18-24
U63681,Ohio,Roger Federer,34-45
U63695,California,Rafa Nadal,25-34
U63707,Texas,Rafa,18-24
U63714,Ohio,Rafael Nadal,45+
U63716,New York,Rafa Nadal,45+
U63720,Ohio,Novak Djokovic,45+
U63729,Texas,Novak Djokovic,25-34
U63732,New York,Emma Radunanucanunu,18-24
U63739,Florida,Rafael Nadal,25-34
U63748,Ohio,Serena Williams,45+
U63769,California,Serena Williams,18-24
U63784,Pennsylvania,Roger Federer,25-34
U63813,Florida,Roder Feedderer,45+
U63816,California,Emma Radunanucanunu,25-34
U63825,Ohio,Rafael Nadal,45+
U63843,Pennsylvania,Rafa,18-24
U63851,Illinois,Serena Williams,45+
U63856,California,Queen Serena,18-24
U63860,New York,Rafa,18-24
U63862,Illinois,Emma Raducanu,18-24
U63863,New York,Novak Djokovic,45+
U63864,Texas,Emma Raducanu,25-34
U63877,New York,Novak Djokovic,45+
U63879,Florida,Rafa,45+
U63921,Pennsylvania,Rafael Nadal,25-34
U63944,California,Rafael Nadal,18-24
U63978,Ohio,Emma Radunanucanunu,18-24
U63998,Ohio,Rafa Nadal,34-45
U640,Pennsylvania,Roger Federer,25-34
U64013,Florida,Roder Feedderer,18-24
U64021,California,Emma Radunanucanunu,25-34
U64027,Texas,Rafael Nadal,18-24
U64048,Ohio,Rafael Nadal,25-34
U64051,New York,Serena Williams,18-24
U64089,California,Rafa Nadal,45+
U64105,Ohio,Rafa,18-24
U64119,Illinois,Rafa,18-24
U64127,New York,Roger Federer,25-34
U64146,California,Rafael Nadal,34-45
U6415,Illinois,Emma Raducanu,25-34
U64163,Ohio,Rafa Nadal,18-24
U64174,Texas,Rafael Nadal,45+
U6418,Illinois,Rafa Nadal,45+
U64193,Pennsylvania,Novak Djokovic,18-24
U64229,California,Queen Serena,18-24
U64234,California,Rafael Nadal,34-45
U64238,New York,Roger Federer,45+
U64267,New York,Queen Serena,34-45
U64276,Illinois,Rafael Nadal,34-45
U6428,Texas,Rafa,18-24
U64280,Texas,Roder Feedderer,18-24
U64325,Illinois,Novak Djokovic,25-34
