order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at
O55102,U44049,Cancelled,F,2022-10-06,,,
O55128,U44073,Cancelled,F,2023-05-28,,,
O55187,U44114,Complete,F,2021-08-16,2021-08-13,2021-08-15,
O55219,U44141,Returned,F,2022-11-02,2022-11-04,2022-11-08,2022-11-08
O55228,U44148,Cancelled,F,2023-06-25,,,
O55239,U44157,Shipped,F,2023-01-24,2023-01-25,,
O55273,U44187,Complete,F,2023-04-05,2023-04-05,2023-04-07,
O5528,U4461,Cancelled,F,2022-01-15,,,
O55303,U44217,Shipped,F,2022-04-06,2022-04-07,,
O55316,U44227,Shipped,F,2021-02-18,2021-02-19,,
O55321,U44229,Processing,F,2023-05-22,,,
O55324,U44231,Shipped,F,2022-07-01,2022-07-02,,
O55335,U44242,Shipped,F,2023-04-20,2023-04-16,,
O55338,U44245,Processing,F,2023-03-26,,,
O55357,U44263,Shipped,F,2022-11-19,2022-11-17,,
O55382,U44289,Cancelled,F,2021-10-31,,,
O55389,U44295,Complete,F,2023-01-03,2023-01-06,2023-01-07,
O55390,U44296,Processing,F,2022-11-07,,,
O55391,U44296,Shipped,F,2022-02-08,2022-02-06,,
O55406,U44310,Cancelled,F,2023-04-11,,,
O55409,U44311,Shipped,F,2023-04-30,2023-04-28,,
O55456,U44360,Complete,F,2021-11-09,2021-11-10,2021-11-13,
O55461,U44365,Shipped,F,2023-02-04,2023-02-05,,
O55468,U44372,Complete,F,2020-12-03,2020-12-03,2020-12-07,
O55472,U44376,Processing,F,2021-01-01,,,
O55486,U44384,Complete,F,2022-05-13,2022-05-13,2022-05-17,
O55489,U44384,Cancelled,F,2022-08-19,,,
O55513,U44404,Processing,F,2023-02-10,,,
O55516,U44406,Processing,F,2023-06-09,,,
O55538,U44421,Cancelled,F,2020-07-24,,,
O55579,U44459,Complete,F,2020-02-29,2020-03-01,2020-03-02,
O55635,U44506,Complete,F,2023-06-06,2023-06-06,2023-06-08,
O55660,U44536,Complete,F,2020-08-14,2020-08-16,2020-08-18,
O55681,U44549,Processing,F,2022-03-03,,,
O55689,U44556,Shipped,F,2023-03-28,2023-03-31,,
O55697,U44564,Complete,F,2020-12-16,2020-12-12,2020-12-13,
O55713,U44577,Shipped,F,2022-10-22,2022-10-22,,
O55716,U44577,Shipped,F,2022-10-18,2022-10-16,,
O55719,U44581,Shipped,F,2023-06-22,2023-06-22,,
O55747,U44600,Processing,F,2023-06-10,,,
O55752,U44604,Complete,F,2022-09-28,2022-09-25,2022-09-27,
O5576,U4501,Shipped,F,2023-04-27,2023-04-28,,
O55767,U44617,Complete,F,2022-12-01,2022-12-03,2022-12-03,
O55768,U44618,Returned,F,2023-06-28,2023-07-01,2023-07-06,2023-07-06
O55783,U44628,Processing,F,2023-01-07,,,
O55800,U44640,Complete,F,2023-05-12,2023-05-11,2023-05-14,
O55817,U44655,Processing,F,2023-06-03,,,
O55827,U44663,Processing,F,2023-03-09,,,
O55844,U44677,Processing,F,2022-08-18,,,
O55854,U44685,Complete,F,2022-10-01,2022-10-02,2022-10-07,
O55897,U44722,Complete,F,2023-06-01,2023-06-01,2023-06-02,
O55935,U44761,Returned,F,2023-06-19,2023-06-21,2023-06-25,2023-06-25
O55939,U44765,Complete,F,2023-05-23,2023-05-24,2023-05-26,
O55942,U44768,Processing,F,2022-11-05,,,
O55953,U44778,Cancelled,F,2023-06-25,,,
O55969,U44792,Shipped,F,2022-12-10,2022-12-11,,
O5599,U4523,Shipped,F,2022-07-01,2022-07-01,,
O55991,U44806,Shipped,F,2023-01-28,2023-01-28,,
O56001,U44815,Shipped,F,2023-03-21,2023-03-21,,
O56010,U44827,Cancelled,F,2023-06-26,,,
O56025,U44842,Complete,F,2023-05-17,2023-05-16,2023-05-20,
O5603,U4528,Returned,F,2022-06-23,2022-06-23,2022-06-25,2022-06-25
O56081,U44882,Returned,F,2023-06-22,2023-06-24,2023-06-28,2023-06-28
O56090,U44890,Complete,F,2020-06-21,2020-06-19,2020-06-22,
O5610,U4538,Returned,F,2021-05-01,2021-05-01,2021-05-02,2021-05-02
O56123,U44921,Shipped,F,2023-06-29,2023-07-02,,
O5613,U4540,Complete,F,2023-06-07,2023-06-07,2023-06-11,
O56142,U44936,Cancelled,F,2023-05-02,,,
O56143,U44936,Processing,F,2023-01-17,,,
O56144,U44936,Shipped,F,2022-11-16,2022-11-17,,
O56151,U44940,Cancelled,F,2021-12-30,,,
O56172,U44955,Complete,F,2023-05-25,2023-05-22,2023-05-25,
O5618,U4542,Shipped,F,2021-05-29,2021-05-31,,
O56194,U44975,Cancelled,F,2020-10-15,,,
O56201,U44981,Processing,F,2023-03-04,,,
O56202,U44982,Complete,F,2023-02-20,2023-02-19,2023-02-20,
O56214,U44998,Returned,F,2020-09-27,2020-09-27,2020-10-01,2020-10-01
O56221,U45005,Cancelled,F,2022-06-06,,,
O56222,U45005,Shipped,F,2022-09-19,2022-09-19,,
O56242,U45022,Shipped,F,2022-08-02,2022-08-03,,
O56260,U45032,Returned,F,2022-07-24,2022-07-26,2022-07-27,2022-07-27
O56277,U45052,Returned,F,2023-03-13,2023-03-14,2023-03-17,2023-03-17
O56303,U45071,Cancelled,F,2022-11-27,,,
O56326,U45091,Shipped,F,2022-07-05,2022-07-08,,
O56331,U45097,Shipped,F,2022-07-08,2022-07-09,,
O56433,U45181,Shipped,F,2022-04-02,2022-04-04,,
O56437,U45186,Returned,F,2022-05-18,2022-05-20,2022-05-24,2022-05-24
O56479,U45211,Processing,F,2021-12-10,,,
O56511,U45235,Shipped,F,2022-03-19,2022-03-20,,
O56518,U45239,Cancelled,F,2023-05-22,,,
O56520,U45242,Processing,F,2021-01-31,,,
O56592,U45297,Processing,F,2022-04-06,,,
O56624,U45323,Shipped,F,2021-08-12,2021-08-12,,
O56625,U45324,Shipped,F,2022-07-30,2022-07-28,,
O56632,U45332,Complete,F,2022-06-26,2022-06-28,2022-07-02,
O56633,U45335,Shipped,F,2022-12-18,2022-12-19,,
O56655,U45348,Shipped,F,2023-04-06,2023-04-07,,
O56659,U45350,Processing,F,2021-09-13,,,
O56664,U45354,Complete,F,2023-02-18,2023-02-19,2023-02-19,
O56672,U45360,Cancelled,F,2020-09-08,,,
O56692,U45371,Shipped,F,2023-01-03,2023-01-02,,
O56701,U45377,Processing,F,2022-01-16,,,
O56728,U45400,Processing,F,2023-06-28,,,
O56732,U45401,Complete,F,2023-04-18,2023-04-21,2023-04-24,
O56755,U45421,Processing,F,2021-07-10,,,
O5679,U4591,Shipped,F,2021-01-01,2021-01-03,,
O56806,U45463,Processing,F,2021-12-27,,,
O56808,U45464,Shipped,F,2021-08-02,2021-08-04,,
O56815,U45468,Complete,F,2023-03-24,2023-03-25,2023-03-28,
O56829,U45479,Shipped,F,2023-06-30,2023-07-02,,
O5684,U4600,Processing,F,2023-03-23,,,
O56840,U45488,Returned,F,2023-06-12,2023-06-12,2023-06-14,2023-06-14
O56847,U45496,Processing,F,2023-06-27,,,
O56860,U45502,Shipped,F,2023-03-16,2023-03-15,,
O56862,U45507,Cancelled,F,2023-05-25,,,
O56885,U45531,Processing,F,2023-03-04,,,
O56890,U45533,Shipped,F,2021-05-08,2021-05-08,,
O5690,U4607,Processing,F,2021-11-08,,,
O5691,U4608,Shipped,F,2021-09-07,2021-09-10,,
O56921,U45560,Shipped,F,2022-01-30,2022-01-31,,
O56926,U45566,Shipped,F,2020-08-24,2020-08-25,,
O56953,U45589,Complete,F,2021-03-10,2021-03-11,2021-03-12,
O56970,U45601,Shipped,F,2022-10-10,2022-10-12,,
O56983,U45617,Processing,F,2022-01-05,,,
O57018,U45648,Shipped,F,2023-01-09,2023-01-11,,
O57020,U45650,Complete,F,2023-03-15,2023-03-16,2023-03-16,
O57034,U45661,Complete,F,2022-10-09,2022-10-07,2022-10-10,
O57046,U45668,Complete,F,2023-05-17,2023-05-17,2023-05-20,
O5705,U4623,Returned,F,2023-02-28,2023-02-26,2023-03-02,2023-03-02
O57073,U45692,Shipped,F,2023-02-09,2023-02-10,,
O57076,U45694,Shipped,F,2022-02-07,2022-02-07,,
O57083,U45700,Processing,F,2019-08-05,,,
O57091,U45706,Shipped,F,2022-02-21,2022-02-22,,
O57099,U45712,Shipped,F,2021-11-02,2021-11-05,,
O57109,U45719,Shipped,F,2023-02-03,2023-02-02,,
O57150,U45753,Complete,F,2023-01-28,2023-01-31,2023-02-03,
O57151,U45753,Processing,F,2023-03-17,,,
O57179,U45774,Returned,F,2021-10-29,2021-10-31,2021-11-01,2021-11-01
O57188,U45784,Processing,F,2023-03-01,,,
O57223,U45822,Shipped,F,2023-05-05,2023-05-08,,
O57226,U45828,Cancelled,F,2023-05-21,,,
O57228,U45829,Shipped,F,2022-03-19,2022-03-21,,
O5724,U4641,Processing,F,2022-04-06,,,
O57240,U45837,Complete,F,2023-05-03,2023-05-03,2023-05-04,
O57248,U45843,Cancelled,F,2023-06-29,,,
O57278,U45866,Complete,F,2022-07-28,2022-07-30,2022-08-02,
O57303,U45889,Complete,F,2022-01-02,2022-01-03,2022-01-07,
O57321,U45899,Cancelled,F,2023-03-11,,,
O57332,U45908,Shipped,F,2023-01-01,2023-01-02,,
O57370,U45939,Shipped,F,2022-03-18,2022-03-20,,
O57376,U45942,Processing,F,2023-04-15,,,
O57402,U45961,Processing,F,2023-05-05,,,
O57404,U45964,Complete,F,2021-02-24,2021-02-23,2021-02-26,
O5741,U4651,Shipped,F,2023-05-03,2023-05-05,,
O57411,U45969,Returned,F,2023-01-04,2023-01-06,2023-01-10,2023-01-10
O57416,U45970,Cancelled,F,2021-11-17,,,
O57439,U45984,Complete,F,2020-12-05,2020-12-03,2020-12-08,
O57454,U45991,Cancelled,F,2022-05-06,,,
O57459,U45999,Returned,F,2023-04-13,2023-04-14,2023-04-17,2023-04-17
O57460,U46001,Cancelled,F,2020-04-29,,,
O57472,U46012,Processing,F,2021-09-02,,,
O57476,U46016,Complete,F,2019-10-01,2019-10-03,2019-10-05,
O57484,U46021,Processing,F,2022-12-09,,,
O57487,U46023,Cancelled,F,2022-12-17,,,
O57502,U46034,Returned,F,2021-10-07,2021-10-05,2021-10-09,2021-10-09
O57508,U46045,Complete,F,2021-06-20,2021-06-23,2021-06-24,
O57519,U46053,Shipped,F,2021-11-03,2021-11-04,,
O57528,U46061,Cancelled,F,2023-04-18,,,
O5753,U4658,Complete,F,2021-04-04,2021-04-05,2021-04-06,
O57537,U46068,Shipped,F,2022-05-04,2022-05-05,,
O57551,U46083,Complete,F,2023-02-18,2023-02-18,2023-02-21,
O5760,U4666,Complete,F,2022-05-25,2022-05-28,2022-05-28,
O57618,U46143,Complete,F,2023-06-27,2023-06-28,2023-06-29,
O57624,U46147,Shipped,F,2023-06-20,2023-06-22,,
O57638,U46158,Complete,F,2023-02-28,2023-03-02,2023-03-05,
O57650,U46168,Complete,F,2021-08-09,2021-08-12,2021-08-15,
O57672,U46191,Processing,F,2019-07-25,,,
O57676,U46194,Processing,F,2022-08-11,,,
O57690,U46204,Complete,F,2022-09-13,2022-09-13,2022-09-14,
O57694,U46208,Processing,F,2022-03-21,,,
O57706,U46215,Returned,F,2022-03-15,2022-03-15,2022-03-20,2022-03-20
O57742,U46244,Returned,F,2020-11-27,2020-11-30,2020-12-02,2020-12-02
O5775,U4676,Complete,F,2022-06-23,2022-06-26,2022-06-29,
O57754,U46252,Shipped,F,2020-02-21,2020-02-22,,
O57768,U46264,Returned,F,2020-02-02,2020-02-04,2020-02-08,2020-02-08
O57770,U46264,Complete,F,2020-10-27,2020-10-28,2020-10-31,
O57778,U46271,Complete,F,2022-02-17,2022-02-17,2022-02-22,
O5779,U4684,Complete,F,2020-06-13,2020-06-12,2020-06-16,
O57791,U46283,Returned,F,2023-04-19,2023-04-21,2023-04-25,2023-04-25
O57792,U46283,Complete,F,2020-02-26,2020-02-28,2020-02-29,
O57800,U46290,Cancelled,F,2021-05-01,,,
O57801,U46291,Complete,F,2022-01-15,2022-01-15,2022-01-15,
O57804,U46298,Shipped,F,2022-09-21,2022-09-22,,
O57807,U46299,Complete,F,2023-05-20,2023-05-18,2023-05-19,
O57812,U46306,Cancelled,F,2022-11-14,,,
O57815,U46307,Shipped,F,2022-04-12,2022-04-13,,
O57816,U46307,Processing,F,2022-10-28,,,
O57847,U46330,Returned,F,2021-10-06,2021-10-09,2021-10-12,2021-10-12
O57856,U46337,Complete,F,2023-04-28,2023-04-26,2023-04-29,
O57869,U46345,Shipped,F,2022-11-16,2022-11-14,,
O57878,U46355,Complete,F,2023-06-01,2023-05-29,2023-06-02,
O57879,U46355,Shipped,F,2022-10-21,2022-10-22,,
O57887,U46361,Complete,F,2022-06-25,2022-06-22,2022-06-25,
O57928,U46395,Complete,F,2022-04-02,2022-03-31,2022-03-31,
O57937,U46402,Processing,F,2022-07-08,,,
O57981,U46442,Processing,F,2022-06-07,,,
O57983,U46443,Complete,F,2022-12-28,2022-12-25,2022-12-27,
O58027,U46479,Cancelled,F,2023-03-12,,,
O58049,U46500,Complete,F,2021-10-19,2021-10-21,2021-10-26,
O58068,U46516,Cancelled,F,2020-05-24,,,
O58077,U46522,Cancelled,F,2022-11-19,,,
O5810,U4704,Shipped,F,2022-08-02,2022-08-01,,
O58176,U46606,Complete,F,2021-11-19,2021-11-18,2021-11-22,
O58194,U46622,Shipped,F,2020-06-13,2020-06-15,,
O58205,U46631,Shipped,F,2023-05-10,2023-05-13,,
O58218,U46642,Shipped,F,2021-12-29,2021-12-28,,
O58233,U46651,Shipped,F,2020-04-10,2020-04-12,,
O58248,U46659,Shipped,F,2021-11-24,2021-11-24,,
O58263,U46672,Shipped,F,2022-12-04,2022-12-06,,
O58268,U46678,Shipped,F,2022-06-02,2022-06-02,,
O58274,U46679,Shipped,F,2022-02-25,2022-02-26,,
O58290,U46688,Processing,F,2023-05-01,,,
O58296,U46692,Complete,F,2020-10-04,2020-10-06,2020-10-11,
O583,U460,Cancelled,F,2020-06-08,,,
O58326,U46714,Processing,F,2022-08-05,,,
O58329,U46714,Shipped,F,2023-02-11,2023-02-13,,
O58376,U46758,Processing,F,2022-10-23,,,
O58377,U46759,Complete,F,2022-06-24,2022-06-26,2022-07-01,
O58396,U46775,Processing,F,2023-06-14,,,
O58408,U46782,Shipped,F,2023-06-29,2023-06-25,,
O58459,U46827,Processing,F,2022-11-01,,,
O58476,U46836,Processing,F,2020-05-30,,,
O58496,U46851,Complete,F,2021-03-22,2021-03-24,2021-03-24,
O58512,U46871,Shipped,F,2020-12-26,2020-12-29,,
O58519,U46875,Shipped,F,2022-11-12,2022-11-14,,
O58530,U46884,Cancelled,F,2023-06-11,,,
O58542,U46898,Shipped,F,2022-10-02,2022-10-02,,
O58551,U46907,Shipped,F,2023-06-29,2023-06-27,,
O5856,U4748,Shipped,F,2022-10-01,2022-10-03,,
O58575,U46924,Processing,F,2020-07-02,,,
O58578,U46928,Shipped,F,2023-05-21,2023-05-22,,
O5858,U4749,Cancelled,F,2023-06-26,,,
O58581,U46933,Cancelled,F,2023-02-12,,,
O58587,U46940,Shipped,F,2022-09-26,2022-09-28,,
O58599,U46955,Complete,F,2023-01-21,2023-01-23,2023-01-23,
O58603,U46959,Complete,F,2021-07-11,2021-07-11,2021-07-15,
O58619,U46969,Complete,F,2022-09-12,2022-09-13,2022-09-15,
O58624,U46973,Shipped,F,2023-06-14,2023-06-16,,
O58632,U46980,Shipped,F,2020-05-04,2020-05-01,,
O58649,U46995,Shipped,F,2023-06-28,2023-06-30,,
O58651,U46996,Complete,F,2020-11-10,2020-11-08,2020-11-12,
O5866,U4757,Processing,F,2021-09-23,,,
O58668,U47006,Cancelled,F,2023-06-27,,,
O58669,U47007,Shipped,F,2023-06-26,2023-06-28,,
O5867,U4757,Processing,F,2022-12-02,,,
O58685,U47022,Complete,F,2022-07-25,2022-07-25,2022-07-25,
O58686,U47023,Processing,F,2022-03-20,,,
O58688,U47024,Processing,F,2021-01-13,,,
O58690,U47026,Shipped,F,2021-07-06,2021-07-08,,
O58693,U47029,Processing,F,2022-11-29,,,
O58721,U47055,Cancelled,F,2023-06-22,,,
O58738,U47070,Complete,F,2022-04-30,2022-04-30,2022-04-30,
O58747,U47079,Complete,F,2022-12-10,2022-12-13,2022-12-15,
O58756,U47088,Cancelled,F,2022-04-15,,,
O58794,U47117,Processing,F,2020-10-14,,,
O5880,U4766,Complete,F,2023-05-14,2023-05-12,2023-05-17,
O58815,U47132,Cancelled,F,2023-05-21,,,
O58816,U47133,Shipped,F,2022-12-13,2022-12-12,,
O58823,U47137,Cancelled,F,2023-05-12,,,
O58825,U47138,Shipped,F,2022-08-13,2022-08-16,,
O58858,U47163,Returned,F,2022-09-01,2022-09-02,2022-09-07,2022-09-07
O5887,U4771,Returned,F,2021-08-07,2021-08-09,2021-08-10,2021-08-10
O58871,U47172,Cancelled,F,2023-03-15,,,
O58872,U47172,Processing,F,2023-05-08,,,
O58881,U47178,Cancelled,F,2022-06-02,,,
O58883,U47180,Shipped,F,2022-10-30,2022-10-26,,
O58906,U47195,Complete,F,2021-06-17,2021-06-13,2021-06-14,
O58936,U47219,Returned,F,2021-07-25,2021-07-27,2021-07-30,2021-07-30
O58944,U47227,Shipped,F,2019-05-12,2019-05-12,,
O58968,U47250,Processing,F,2021-01-20,,,
O59001,U47284,Shipped,F,2021-04-06,2021-04-09,,
O59010,U47290,Processing,F,2023-04-24,,,
O59016,U47296,Shipped,F,2020-07-16,2020-07-17,,
O59033,U47309,Cancelled,F,2023-04-14,,,
O59040,U47316,Processing,F,2022-10-05,,,
O59054,U47325,Processing,F,2023-03-08,,,
O59078,U47338,Shipped,F,2020-04-16,2020-04-17,,
O59120,U47367,Shipped,F,2023-04-25,2023-04-24,,
O59147,U47381,Cancelled,F,2022-01-21,,,
O5916,U4796,Returned,F,2023-02-02,2023-02-04,2023-02-04,2023-02-04
O59164,U47398,Processing,F,2022-06-15,,,
O59168,U47399,Complete,F,2023-03-14,2023-03-12,2023-03-12,
O59177,U47406,Complete,F,2021-07-07,2021-07-09,2021-07-13,
O5918,U4797,Shipped,F,2021-09-26,2021-09-28,,
O59180,U47408,Complete,F,2023-04-04,2023-04-06,2023-04-10,
O59181,U47408,Complete,F,2023-05-25,2023-05-25,2023-05-29,
O59192,U47415,Returned,F,2022-05-30,2022-05-31,2022-06-04,2022-06-04
O59194,U47415,Returned,F,2023-05-03,2023-05-04,2023-05-09,2023-05-09
O59199,U47421,Shipped,F,2022-09-16,2022-09-16,,
O59204,U47425,Cancelled,F,2021-08-31,,,
O59231,U47448,Cancelled,F,2022-12-28,,,
O59267,U47471,Processing,F,2023-06-28,,,
O59271,U47475,Processing,F,2023-01-19,,,
O59275,U47478,Shipped,F,2022-10-26,2022-10-28,,
O59281,U47482,Shipped,F,2023-03-14,2023-03-16,,
O59282,U47483,Cancelled,F,2023-05-08,,,
O59285,U47487,Processing,F,2022-12-12,,,
O5937,U4816,Complete,F,2021-09-04,2021-09-04,2021-09-08,
O5938,U4820,Complete,F,2019-02-21,2019-02-24,2019-02-24,
O59411,U47600,Cancelled,F,2022-04-25,,,
O5942,U4823,Shipped,F,2023-06-18,2023-06-15,,
O59433,U47615,Processing,F,2022-11-28,,,
O59456,U47631,Complete,F,2022-02-27,2022-03-02,2022-03-03,
O59490,U47658,Returned,F,2023-05-02,2023-05-04,2023-05-07,2023-05-07
O59494,U47663,Complete,F,2023-06-17,2023-06-19,2023-06-20,
O595,U473,Processing,F,2020-06-06,,,
O59504,U47671,Processing,F,2023-05-26,,,
O59506,U47672,Complete,F,2022-12-03,2022-12-04,2022-12-07,
O59509,U47675,Processing,F,2022-01-14,,,
O59535,U47698,Shipped,F,2023-04-29,2023-04-30,,
O59574,U47728,Cancelled,F,2020-04-24,,,
O5958,U4835,Shipped,F,2019-12-19,2019-12-20,,
O59586,U47735,Cancelled,F,2022-09-25,,,
O59601,U47751,Shipped,F,2023-04-08,2023-04-09,,
O59604,U47755,Complete,F,2020-11-05,2020-11-07,2020-11-08,
O59606,U47756,Complete,F,2021-10-09,2021-10-10,2021-10-13,
O59631,U47774,Processing,F,2021-09-07,,,
O59634,U47774,Returned,F,2022-11-11,2022-11-13,2022-11-15,2022-11-15
O59667,U47793,Processing,F,2021-12-13,,,
O59668,U47793,Complete,F,2021-05-30,2021-06-01,2021-06-02,
O59685,U47817,Complete,F,2023-01-14,2023-01-15,2023-01-20,
O59686,U47818,Complete,F,2022-11-11,2022-11-13,2022-11-15,
O59692,U47820,Complete,F,2022-12-14,2022-12-16,2022-12-19,
O59693,U47821,Cancelled,F,2021-03-28,,,
O59714,U47840,Complete,F,2022-02-02,2022-02-05,2022-02-08,
O59745,U47862,Complete,F,2020-06-26,2020-06-28,2020-07-01,
O59759,U47868,Complete,F,2022-09-15,2022-09-15,2022-09-16,
O59762,U47869,Shipped,F,2023-04-18,2023-04-17,,
O59767,U47872,Processing,F,2021-06-30,,,
O59784,U47885,Cancelled,F,2023-05-24,,,
O59790,U47887,Processing,F,2023-06-22,,,
O59798,U47890,Processing,F,2023-03-31,,,
O59800,U47893,Cancelled,F,2023-06-28,,,
O59805,U47899,Processing,F,2020-10-11,,,
O59815,U47907,Shipped,F,2021-10-19,2021-10-21,,
O59836,U47927,Complete,F,2022-01-28,2022-01-29,2022-02-03,
O5984,U4849,Complete,F,2022-08-01,2022-08-01,2022-08-04,
O59850,U47941,Returned,F,2022-10-25,2022-10-22,2022-10-23,2022-10-23
O59852,U47943,Shipped,F,2022-07-03,2022-07-01,,
O5988,U4850,Processing,F,2023-02-03,,,
O59885,U47967,Processing,F,2023-03-20,,,
O59904,U47981,Complete,F,2022-09-07,2022-09-09,2022-09-12,
O59915,U47990,Cancelled,F,2023-06-28,,,
O59924,U47998,Shipped,F,2022-08-15,2022-08-14,,
O59931,U48005,Cancelled,F,2022-08-03,,,
O59939,U48012,Shipped,F,2022-08-17,2022-08-15,,
O59959,U48025,Complete,F,2022-03-08,2022-03-09,2022-03-10,
O59962,U48027,Shipped,F,2023-02-28,2023-02-25,,
O59976,U48035,Processing,F,2021-06-06,,,
O59978,U48037,Shipped,F,2022-06-04,2022-06-07,,
O5999,U4859,Processing,F,2023-04-22,,,
O59997,U48057,Complete,F,2022-09-15,2022-09-15,2022-09-19,
O6001,U4860,Cancelled,F,2022-10-09,,,
O60015,U48071,Processing,F,2022-12-27,,,
O60018,U48071,Shipped,F,2023-03-18,2023-03-20,,
O60033,U48087,Processing,F,2023-03-01,,,
O60034,U48088,Complete,F,2022-01-03,2022-01-01,2022-01-03,
O60049,U48098,Shipped,F,2023-03-29,2023-03-27,,
O60051,U48101,Processing,F,2023-06-10,,,
O60063,U48110,Shipped,F,2023-01-04,2023-01-05,,
O60095,U48138,Returned,F,2023-06-04,2023-06-04,2023-06-07,2023-06-07
O60109,U48148,Shipped,F,2020-12-22,2020-12-24,,
O60135,U48172,Shipped,F,2023-06-10,2023-06-08,,
O60145,U48180,Shipped,F,2023-04-04,2023-04-03,,
O60164,U48198,Shipped,F,2023-05-06,2023-05-09,,
O60173,U48207,Cancelled,F,2022-03-27,,,
O60194,U48219,Shipped,F,2021-01-17,2021-01-16,,
O60241,U48259,Cancelled,F,2022-06-01,,,
O60243,U48261,Processing,F,2023-06-27,,,
O60249,U48264,Shipped,F,2022-10-17,2022-10-18,,
O60263,U48275,Cancelled,F,2020-08-10,,,
O60271,U48282,Processing,F,2023-01-23,,,
O60281,U48290,Returned,F,2022-08-26,2022-08-27,2022-08-27,2022-08-27
O60289,U48296,Cancelled,F,2021-08-12,,,
O60292,U48298,Cancelled,F,2022-11-09,,,
O60319,U48320,Complete,F,2022-05-18,2022-05-17,2022-05-21,
O60333,U48333,Complete,F,2023-06-23,2023-06-24,2023-06-27,
O60350,U48350,Processing,F,2023-04-03,,,
O60356,U48354,Shipped,F,2023-03-08,2023-03-10,,
O60364,U48358,Shipped,F,2023-05-15,2023-05-12,,
O60377,U48375,Returned,F,2023-05-03,2023-05-01,2023-05-01,2023-05-01
O60384,U48379,Cancelled,F,2020-08-26,,,
O60388,U48382,Complete,F,2023-06-26,2023-06-26,2023-06-27,
O60408,U48400,Cancelled,F,2021-12-02,,,
O60409,U48403,Cancelled,F,2021-10-18,,,
O60410,U48403,Cancelled,F,2021-09-03,,,
O60416,U48408,Complete,F,2023-02-24,2023-02-25,2023-02-26,
O60454,U48439,Shipped,F,2020-04-28,2020-04-30,,
O60462,U48443,Cancelled,F,2023-01-10,,,
O60499,U48463,Returned,F,2022-08-09,2022-08-11,2022-08-14,2022-08-14
O60518,U48480,Complete,F,2022-09-16,2022-09-13,2022-09-14,
O60519,U48481,Processing,F,2022-03-12,,,
O60528,U48491,Shipped,F,2023-02-15,2023-02-16,,
O60543,U48503,Complete,F,2021-02-25,2021-02-26,2021-02-27,
O60553,U48512,Shipped,F,2022-12-14,2022-12-13,,
O6056,U4896,Processing,F,2023-04-24,,,
O60587,U48535,Cancelled,F,2022-01-12,,,
O60600,U48544,Returned,F,2021-10-14,2021-10-13,2021-10-17,2021-10-17
O60612,U48557,Complete,F,2021-07-17,2021-07-18,2021-07-22,
O60620,U48562,Cancelled,F,2023-04-08,,,
O60631,U48570,Shipped,F,2023-06-12,2023-06-14,,
O60634,U48576,Processing,F,2023-01-01,,,
O60639,U48579,Processing,F,2023-05-03,,,
O60642,U48580,Returned,F,2022-11-30,2022-11-30,2022-12-03,2022-12-03
O60697,U48621,Shipped,F,2023-05-10,2023-05-11,,
O60698,U48621,Cancelled,F,2023-04-14,,,
O60717,U48635,Shipped,F,2023-05-03,2023-05-01,,
O60736,U48651,Shipped,F,2023-04-05,2023-04-03,,
O60745,U48656,Processing,F,2023-05-29,,,
O60749,U48660,Processing,F,2022-12-18,,,
O60754,U48664,Complete,F,2021-08-06,2021-08-05,2021-08-08,
O60780,U48688,Processing,F,2022-07-31,,,
O608,U486,Processing,F,2022-05-19,,,
O60841,U48743,Complete,F,2022-10-09,2022-10-12,2022-10-12,
O60892,U48782,Complete,F,2023-04-21,2023-04-23,2023-04-24,
O60905,U48791,Cancelled,F,2022-10-12,,,
O60911,U48799,Cancelled,F,2023-06-10,,,
O60925,U48811,Complete,F,2019-06-08,2019-06-10,2019-06-15,
O60938,U48819,Cancelled,F,2022-01-11,,,
O60963,U48848,Shipped,F,2021-10-19,2021-10-21,,
O6097,U4930,Shipped,F,2021-07-28,2021-07-27,,
O6098,U4930,Complete,F,2023-02-25,2023-02-23,2023-02-26,
O60987,U48872,Shipped,F,2021-01-29,2021-01-31,,
O60988,U48873,Cancelled,F,2020-08-01,,,
O60991,U48875,Returned,F,2023-05-05,2023-05-06,2023-05-07,2023-05-07
O60993,U48875,Processing,F,2022-11-04,,,
O61038,U48912,Cancelled,F,2023-04-04,,,
O6105,U4933,Returned,F,2023-06-21,2023-06-21,2023-06-22,2023-06-22
O61055,U48924,Complete,F,2022-07-24,2022-07-27,2022-07-29,
O61067,U48935,Cancelled,F,2020-12-24,,,
O61104,U48967,Shipped,F,2023-01-16,2023-01-16,,
O61123,U48981,Shipped,F,2023-06-09,2023-06-07,,
O61126,U48984,Complete,F,2023-05-19,2023-05-21,2023-05-21,
O61156,U49003,Cancelled,F,2023-01-26,,,
O61195,U49031,Processing,F,2021-11-15,,,
O61197,U49033,Shipped,F,2022-06-17,2022-06-16,,
O61211,U49045,Cancelled,F,2022-02-22,,,
O61241,U49066,Shipped,F,2022-10-30,2022-11-01,,
O61246,U49069,Shipped,F,2021-05-29,2021-05-31,,
O61261,U49080,Complete,F,2023-01-16,2023-01-14,2023-01-15,
O61262,U49083,Processing,F,2023-06-03,,,
O61263,U49084,Complete,F,2022-09-15,2022-09-15,2022-09-16,
O61264,U49084,Shipped,F,2022-02-15,2022-02-13,,
