order_item_id,order_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI67740,O46658,P009,2023-07-01,2023-06-30,,,10.9899998
OI82651,O56926,P003,2020-08-24,2020-08-25,,,10.9899998
OI103448,O71367,P003,2022-10-09,2022-10-11,,,10.9899998
OI104838,O72329,P009,2023-06-27,2023-06-29,,,10.9899998
OI144995,O99951,P004,2023-05-23,2023-05-22,,,10.9899998
OI988,O656,P004,2022-06-16,2022-06-16,2022-06-20,,10.9899998
OI51835,O35607,P009,2023-06-27,2023-06-27,2023-06-28,,10.9899998
OI94737,O65374,P005,2020-08-20,2020-08-21,2020-08-21,,10.9899998
OI16124,O11120,P004,2021-12-28,2021-12-30,2021-12-31,2022-01-02,10.9899998
OI56227,O38625,P011,2023-07-02,2023-07-01,2023-07-04,2023-07-07,10.9899998
OI113909,O78571,P011,2021-12-24,2021-12-21,2021-12-24,2021-12-25,10.9899998
OI53953,O37069,P005,2022-07-24,,,,10.9899998
OI168623,O116167,P003,2022-09-22,,,,10.9899998
OI33610,O23113,P004,2019-04-28,,,,10.9899998
OI35474,O24403,P003,2023-02-03,,,,10.9899998
OI61472,O42269,P011,2020-12-31,,,,10.9899998
OI80825,O55681,P004,2022-03-03,,,,10.9899998
OI101159,O69729,P011,2023-03-24,,,,10.9899998
OI133352,O92001,P009,2020-07-21,,,,10.9899998
OI170702,O117580,P005,2023-02-04,,,,10.9899998
OI29979,O20601,P002,2022-02-17,2022-02-15,,,11.4899998
OI92868,O64051,P002,2023-04-10,2023-04-10,,,11.4899998
OI155703,O107281,P002,2022-05-02,2022-05-03,,,11.4899998
OI1442,O969,P002,2023-06-10,2023-06-13,2023-06-17,,11.4899998
OI40169,O27638,P003,2022-08-17,2022-08-15,2022-08-15,,11.4899998
OI153373,O105674,P002,2022-04-10,2022-04-10,2022-04-15,2022-04-17,11.4899998
OI16681,O11493,P003,2022-12-18,,,,11.4899998
OI49507,O34052,P002,2023-02-01,,,,11.4899998
OI119653,O82549,P002,2023-06-13,,,,11.4899998
OI150911,O103992,P003,2022-06-09,,,,11.4899998
OI47870,O32936,P002,2022-06-12,,,,11.4899998
OI50106,O34455,P002,2022-12-06,,,,11.4899998
OI83354,O57402,P003,2023-05-05,,,,11.4899998
OI111392,O76835,P003,2022-09-11,,,,11.4899998
OI147769,O101860,P003,2021-09-17,,,,11.4899998
OI10994,O7543,P010,2023-01-10,2023-01-11,,,11.9899998
OI25459,O17505,P003,2022-09-17,2022-09-17,,,11.9899998
OI52967,O36390,P002,2021-09-11,2021-09-09,,,11.9899998
OI61926,O42573,P002,2021-06-07,2021-06-10,,,11.9899998
OI87094,O60063,P002,2023-01-04,2023-01-05,,,11.9899998
OI87298,O60194,P002,2021-01-17,2021-01-16,,,11.9899998
OI95737,O66051,P002,2021-11-08,2021-11-10,,,11.9899998
OI103087,O71106,P003,2022-12-03,2022-12-04,,,11.9899998
OI109908,O75820,P002,2021-09-18,2021-09-20,,,11.9899998
OI127609,O88031,P002,2023-02-27,2023-02-24,,,11.9899998
OI132000,O91065,P010,2023-06-03,2023-06-05,,,11.9899998
OI138953,O95813,P004,2023-03-14,2023-03-10,,,11.9899998
OI144579,O99650,P002,2021-03-18,2021-03-17,,,11.9899998
OI171263,O117948,P003,2023-04-09,2023-04-08,,,11.9899998
OI180152,O124118,P002,2021-07-29,2021-07-29,,,11.9899998
OI180525,O124384,P003,2021-05-19,2021-05-21,,,11.9899998
OI8678,O5937,P002,2021-09-04,2021-09-04,2021-09-08,,11.9899998
OI30434,O20925,P010,2022-02-07,2022-02-07,2022-02-08,,11.9899998
OI68065,O46894,P003,2023-05-31,2023-06-01,2023-06-04,,11.9899998
OI85811,O59168,P003,2023-03-14,2023-03-12,2023-03-12,,11.9899998
OI91839,O63347,P003,2022-09-16,2022-09-15,2022-09-19,,11.9899998
OI92853,O64042,P003,2023-06-01,2023-06-02,2023-06-04,,11.9899998
OI94708,O65355,P010,2023-02-20,2023-02-23,2023-02-23,,11.9899998
OI101227,O69778,P002,2023-05-11,2023-05-13,2023-05-16,,11.9899998
OI101608,O70054,P004,2022-08-02,2022-08-03,2022-08-05,,11.9899998
OI108670,O74964,P003,2022-10-02,2022-10-04,2022-10-06,,11.9899998
OI158730,O109393,P002,2023-04-23,2023-04-25,2023-04-26,,11.9899998
OI78675,O54169,P010,2023-04-26,2023-04-27,2023-05-01,2023-05-03,11.9899998
OI117927,O81366,P003,2021-07-21,2021-07-23,2021-07-23,2021-07-24,11.9899998
OI130584,O90103,P003,2023-03-01,2023-03-03,2023-03-07,2023-03-08,11.9899998
OI101152,O69724,P003,2023-05-12,,,,11.9899998
OI163463,O112654,P010,2019-08-30,,,,11.9899998
OI170139,O117176,P002,2022-06-02,,,,11.9899998
OI98736,O68104,P002,2022-09-10,,,,11.9899998
OI101460,O69941,P010,2020-09-10,,,,11.9899998
OI135359,O93373,P010,2023-04-10,,,,11.9899998
OI146463,O100954,P003,2023-05-06,,,,11.9899998
OI156233,O107649,P004,2022-08-08,,,,11.9899998
OI165462,O114000,P003,2023-06-23,,,,11.9899998
OI17937,O12343,P002,2023-01-13,2023-01-15,,,12.9899998
OI21734,O14951,P002,2023-04-28,2023-04-28,,,12.9899998
OI22673,O15594,P007,2022-09-13,2022-09-15,,,12.9899998
OI51618,O35448,P002,2023-02-16,2023-02-18,,,12.9899998
OI54682,O37591,P007,2023-04-26,2023-04-28,,,12.9899998
OI63432,O43611,P010,2022-12-27,2022-12-27,,,12.9899998
OI74174,O51060,P002,2023-06-03,2023-06-03,,,12.9899998
OI76066,O52372,P002,2020-10-20,2020-10-18,,,12.9899998
OI76161,O52439,P002,2022-08-31,2022-08-31,,,12.9899998
OI79491,O54736,P002,2023-01-29,2023-02-01,,,12.9899998
OI88608,O61123,P002,2023-06-09,2023-06-07,,,12.9899998
OI94076,O64898,P002,2023-06-28,2023-06-29,,,12.9899998
OI109975,O75864,P002,2021-11-01,2021-11-02,,,12.9899998
OI110832,O76440,P010,2022-11-19,2022-11-19,,,12.9899998
OI127830,O88181,P002,2021-08-12,2021-08-15,,,12.9899998
OI138650,O95615,P002,2022-05-08,2022-05-08,,,12.9899998
OI171421,O118060,P002,2022-01-30,2022-02-01,,,12.9899998
OI3216,O2186,P002,2022-12-16,2022-12-14,2022-12-15,,12.9899998
OI24586,O16925,P002,2021-07-13,2021-07-10,2021-07-13,,12.9899998
OI55810,O38336,P002,2022-04-18,2022-04-19,2022-04-20,,12.9899998
OI118374,O81681,P002,2021-12-09,2021-12-12,2021-12-13,,12.9899998
OI142240,O98053,P002,2022-07-01,2022-07-02,2022-07-06,,12.9899998
OI156693,O107975,P002,2023-05-05,2023-05-07,2023-05-08,,12.9899998
OI160364,O110524,P002,2022-04-24,2022-04-22,2022-04-23,,12.9899998
OI169922,O117023,P002,2023-04-21,2023-04-21,2023-04-25,,12.9899998
OI7984,O5463,P002,2022-05-21,2022-05-23,2022-05-27,2022-05-27,12.9899998
OI64274,O44195,P002,2021-07-31,2021-07-31,2021-08-01,2021-08-01,12.9899998
OI140866,O97110,P002,2022-10-17,2022-10-17,2022-10-18,2022-10-18,12.9899998
OI7945,O5435,P002,2022-01-12,,,,12.9899998
OI106703,O73633,P002,2023-06-27,,,,12.9899998
OI146808,O101193,P002,2023-06-27,,,,12.9899998
OI166593,O114783,P002,2021-11-04,,,,12.9899998
OI176582,O121666,P002,2021-12-29,,,,12.9899998
OI47855,O32924,P002,2022-03-10,,,,12.9899998
OI104687,O72227,P002,2023-02-06,,,,12.9899998
OI134544,O92838,P007,2021-06-16,,,,12.9899998
OI142679,O98354,P002,2023-03-05,,,,12.9899998
OI168059,O115766,P007,2022-05-22,,,,12.9899998
OI4585,O3126,P004,2023-06-13,2023-06-13,,,13.9899998
OI12056,O8287,P003,2023-05-08,2023-05-08,,,13.9899998
OI15337,O10578,P006,2021-08-12,2021-08-14,,,13.9899998
OI20207,O13902,P006,2022-12-01,2022-12-02,,,13.9899998
OI25325,O17411,P004,2022-04-26,2022-04-29,,,13.9899998
OI26446,O18181,P006,2022-02-19,2022-02-17,,,13.9899998
OI28911,O19858,P009,2022-11-25,2022-11-22,,,13.9899998
OI43645,O30014,P009,2020-11-17,2020-11-18,,,13.9899998
OI52758,O36231,P009,2022-06-30,2022-07-01,,,13.9899998
OI65388,O45010,P006,2022-10-05,2022-10-04,,,13.9899998
OI68864,O47428,P002,2022-09-26,2022-09-25,,,13.9899998
OI71003,O48854,P004,2023-06-27,2023-06-28,,,13.9899998
OI71629,O49292,P004,2022-07-26,2022-07-28,,,13.9899998
OI97269,O67120,P005,2020-11-25,2020-11-22,,,13.9899998
OI105173,O72564,P006,2021-07-23,2021-07-26,,,13.9899998
OI110877,O76477,P003,2022-12-29,2022-12-31,,,13.9899998
OI111191,O76690,P005,2023-02-14,2023-02-15,,,13.9899998
OI128465,O88632,P006,2023-06-28,2023-06-28,,,13.9899998
OI132609,O91493,P003,2021-12-28,2021-12-29,,,13.9899998
OI150725,O103871,P009,2022-05-31,2022-06-03,,,13.9899998
OI165889,O114295,P009,2020-12-20,2020-12-21,,,13.9899998
OI169296,O116602,P002,2021-05-19,2021-05-21,,,13.9899998
OI174945,O120523,P003,2023-05-29,2023-05-29,,,13.9899998
OI179854,O123909,P004,2023-04-18,2023-04-20,,,13.9899998
OI3387,O2304,P005,2023-04-29,2023-05-02,2023-05-04,,13.9899998
OI10128,O6928,P005,2021-12-29,2021-12-29,2022-01-02,,13.9899998
OI20969,O14414,P006,2021-10-27,2021-10-23,2021-10-26,,13.9899998
OI23092,O15877,P006,2023-01-16,2023-01-17,2023-01-20,,13.9899998
OI26259,O18045,P004,2022-01-30,2022-01-28,2022-01-30,,13.9899998
OI44219,O30391,P004,2021-04-10,2021-04-13,2021-04-14,,13.9899998
OI50129,O34469,P006,2019-12-03,2019-12-03,2019-12-04,,13.9899998
OI54104,O37176,P002,2023-06-20,2023-06-19,2023-06-21,,13.9899998
OI67300,O46350,P004,2021-07-21,2021-07-19,2021-07-24,,13.9899998
OI72586,O49956,P002,2023-01-02,2023-01-03,2023-01-06,,13.9899998
OI77441,O53311,P003,2022-03-06,2022-03-08,2022-03-09,,13.9899998
OI82831,O57046,P009,2023-05-17,2023-05-17,2023-05-20,,13.9899998
OI91923,O63405,P004,2022-02-27,2022-03-01,2022-03-04,,13.9899998
OI113253,O78116,P002,2022-07-04,2022-07-07,2022-07-10,,13.9899998
OI129226,O89163,P002,2022-07-30,2022-07-31,2022-08-04,,13.9899998
OI142262,O98067,P004,2022-11-17,2022-11-17,2022-11-19,,13.9899998
OI151720,O104542,P004,2022-11-23,2022-11-23,2022-11-26,,13.9899998
OI154605,O106515,P009,2023-01-16,2023-01-16,2023-01-18,,13.9899998
OI176867,O121863,P002,2023-02-02,2023-02-03,2023-02-04,,13.9899998
OI65213,O44869,P002,2022-11-28,2022-11-29,2022-12-03,2022-12-04,13.9899998
OI107378,O74086,P002,2023-06-04,2023-06-02,2023-06-06,2023-06-08,13.9899998
OI132421,O91365,P003,2022-07-06,2022-07-06,2022-07-07,2022-07-08,13.9899998
OI151085,O104103,P010,2022-07-27,2022-07-28,2022-08-01,2022-08-03,13.9899998
OI7552,O5178,P006,2021-01-27,,,,13.9899998
OI36954,O25385,P002,2023-02-27,,,,13.9899998
OI45749,O31462,P006,2020-03-28,,,,13.9899998
OI47146,O32443,P004,2022-12-13,,,,13.9899998
OI81325,O56010,P003,2023-06-26,,,,13.9899998
OI81582,O56194,P002,2020-10-15,,,,13.9899998
OI86673,O59784,P005,2023-05-24,,,,13.9899998
OI108867,O75097,P006,2022-11-28,,,,13.9899998
OI121967,O84153,P010,2022-07-13,,,,13.9899998
OI137825,O95048,P003,2022-05-16,,,,13.9899998
OI168120,O115807,P006,2023-04-04,,,,13.9899998
OI11954,O8224,P002,2022-09-22,,,,13.9899998
OI25390,O17462,P009,2022-01-07,,,,13.9899998
OI28468,O19555,P004,2023-02-09,,,,13.9899998
OI121421,O83776,P002,2022-10-21,,,,13.9899998
OI129207,O89152,P009,2021-12-22,,,,13.9899998
OI136280,O94006,P006,2022-02-24,,,,13.9899998
OI17956,O12357,P009,2022-08-27,2022-08-29,,,14.4899998
OI22490,O15473,P009,2021-09-23,2021-09-24,,,14.4899998
OI115220,O79469,P009,2023-06-18,,,,14.4899998
OI132924,O91713,P009,2022-10-15,,,,14.4899998
OI122,O86,P005,2021-04-15,2021-04-17,,,14.9899998
OI39633,O27271,P004,2022-11-24,2022-11-26,,,14.9899998
OI40097,O27588,P003,2022-02-10,2022-02-09,,,14.9899998
OI57326,O39376,P003,2023-06-16,2023-06-18,,,14.9899998
OI61443,O42247,P004,2022-03-15,2022-03-15,,,14.9899998
OI78162,O53816,P002,2022-10-11,2022-10-12,,,14.9899998
OI81295,O55991,P008,2023-01-28,2023-01-28,,,14.9899998
OI90636,O62516,P008,2023-06-23,2023-06-22,,,14.9899998
OI111716,O77066,P004,2021-04-24,2021-04-22,,,14.9899998
OI135333,O93359,P004,2021-09-19,2021-09-20,,,14.9899998
OI145092,O100020,P004,2023-06-28,2023-06-30,,,14.9899998
OI161693,O111434,P006,2023-04-21,2023-04-22,,,14.9899998
OI170267,O117260,P002,2023-04-26,2023-04-29,,,14.9899998
OI10140,O6937,P007,2023-01-05,2023-01-05,2023-01-05,,14.9899998
OI51758,O35546,P003,2023-05-21,2023-05-19,2023-05-24,,14.9899998
OI69064,O47551,P007,2023-04-18,2023-04-15,2023-04-16,,14.9899998
OI80953,O55767,P007,2022-12-01,2022-12-03,2022-12-03,,14.9899998
OI89077,O61454,P002,2022-12-20,2022-12-20,2022-12-21,,14.9899998
OI92005,O63459,P004,2023-06-28,2023-06-29,2023-06-30,,14.9899998
OI95637,O65976,P008,2022-12-17,2022-12-19,2022-12-21,,14.9899998
OI109243,O75366,P008,2022-12-20,2022-12-20,2022-12-25,,14.9899998
OI136819,O94378,P006,2020-08-04,2020-08-06,2020-08-10,,14.9899998
OI138110,O95246,P004,2022-03-01,2022-02-28,2022-03-01,,14.9899998
OI144751,O99772,P003,2023-06-17,2023-06-19,2023-06-22,,14.9899998
OI162726,O112157,P008,2022-02-09,2022-02-07,2022-02-11,,14.9899998
OI166855,O114945,P002,2021-04-25,2021-04-27,2021-05-01,,14.9899998
OI20909,O14377,P004,2023-05-16,2023-05-18,2023-05-19,2023-05-19,14.9899998
OI23274,O15999,P005,2023-03-11,2023-03-11,2023-03-16,2023-03-18,14.9899998
OI48054,O33065,P008,2022-05-05,2022-05-08,2022-05-10,2022-05-12,14.9899998
OI122308,O84375,P002,2020-09-25,2020-09-27,2020-09-29,2020-10-01,14.9899998
OI154597,O106509,P002,2020-02-16,2020-02-18,2020-02-21,2020-02-22,14.9899998
OI11609,O7991,P006,2023-06-29,,,,14.9899998
OI22604,O15544,P003,2022-12-08,,,,14.9899998
OI37328,O25649,P003,2021-08-17,,,,14.9899998
OI53289,O36609,P008,2022-11-24,,,,14.9899998
OI57067,O39197,P003,2020-09-12,,,,14.9899998
OI72270,O49731,P008,2023-03-31,,,,14.9899998
OI82050,O56518,P004,2023-05-22,,,,14.9899998
OI85127,O58668,P008,2023-06-27,,,,14.9899998
OI103254,O71228,P008,2022-04-26,,,,14.9899998
OI111406,O76844,P002,2022-06-17,,,,14.9899998
OI143477,O98902,P003,2019-08-11,,,,14.9899998
OI176264,O121444,P006,2023-03-09,,,,14.9899998
OI31367,O21567,P002,2020-10-21,,,,14.9899998
OI72843,O50137,P003,2022-05-15,,,,14.9899998
OI88948,O61363,P003,2023-01-18,,,,14.9899998
OI108616,O74926,P003,2023-01-21,,,,14.9899998
OI114958,O79280,P006,2023-06-28,,,,14.9899998
OI159180,O109701,P004,2020-04-28,,,,14.9899998
OI160251,O110439,P002,2020-07-22,,,,14.9899998
OI170264,O117258,P007,2021-10-30,,,,14.9899998
OI178994,O123329,P003,2023-06-28,,,,14.9899998
OI14377,O9908,P004,2021-07-21,2021-07-24,,,15.9899998
OI31616,O21737,P004,2022-07-27,2022-07-25,,,15.9899998
OI40138,O27615,P008,2021-11-29,2021-11-28,,,15.9899998
OI92432,O63760,P004,2020-12-01,2020-11-30,,,15.9899998
OI111439,O76870,P008,2023-04-05,2023-04-04,,,15.9899998
OI128838,O88893,P004,2022-04-08,2022-04-09,,,15.9899998
OI134642,O92904,P004,2022-04-17,2022-04-18,,,15.9899998
OI148368,O102270,P004,2022-10-26,2022-10-27,,,15.9899998
OI32508,O22350,P004,2022-09-27,2022-09-29,2022-10-02,,15.9899998
OI64732,O44529,P002,2023-06-03,2023-06-05,2023-06-09,,15.9899998
OI76882,O52914,P004,2022-04-01,2022-04-01,2022-04-02,,15.9899998
OI85229,O58738,P004,2022-04-30,2022-04-30,2022-04-30,,15.9899998
OI91537,O63154,P002,2023-06-28,2023-06-30,2023-06-30,,15.9899998
OI109570,O75587,P004,2023-06-24,2023-06-27,2023-06-28,,15.9899998
OI131093,O90440,P004,2021-02-26,2021-02-28,2021-03-04,,15.9899998
OI168245,O115900,P004,2023-02-06,2023-02-06,2023-02-10,,15.9899998
OI16923,O11663,P004,2022-02-07,2022-02-04,2022-02-08,2022-02-11,15.9899998
OI104274,O71940,P008,2022-11-05,2022-11-05,2022-11-05,2022-11-06,15.9899998
OI165108,O113757,P004,2023-06-09,2023-06-06,2023-06-09,2023-06-11,15.9899998
OI120032,O82820,P004,2022-11-03,,,,15.9899998
OI174019,O119866,P004,2022-09-01,,,,15.9899998
OI30057,O20654,P004,2022-11-22,,,,15.9899998
OI30348,O20863,P004,2020-11-19,,,,15.9899998
OI118189,O81555,P004,2023-03-05,,,,15.9899998
OI153105,O105485,P008,2021-06-05,,,,15.9899998
OI155532,O107158,P008,2023-04-29,,,,15.9899998
OI160888,O110881,P008,2022-07-09,,,,15.9899998
OI82261,O56655,P007,2023-04-06,2023-04-07,,,24.9799995
OI94899,O65482,P007,2022-05-15,2022-05-17,2022-05-20,,24.9799995
OI100639,O69376,P007,2023-04-24,2023-04-26,2023-05-01,,24.9799995
OI88404,O60988,P007,2020-08-01,,,,24.9799995
OI106185,O73268,P008,2022-12-31,2023-01-02,,,26.9799995
OI72173,O49673,P008,2022-05-29,2022-05-29,2022-05-30,,26.9799995
OI144277,O99449,P008,2020-08-23,2020-08-25,2020-08-26,,26.9799995
OI174733,O120379,P008,2022-04-08,2022-04-08,2022-04-09,2022-04-10,26.9799995
OI11649,O8016,P002,2019-09-04,2019-09-04,,,27.9799995
OI57390,O39416,P002,2022-03-22,2022-03-23,,,27.9799995
OI107394,O74094,P002,2023-03-16,2023-03-13,2023-03-17,,27.9799995
OI30189,O20747,P002,2023-03-07,2023-03-07,2023-03-08,2023-03-08,27.9799995
OI37289,O25622,P002,2023-06-22,,,,27.9799995
OI54410,O37397,P002,2023-01-28,,,,27.9799995
OI60947,O41912,P002,2021-10-01,,,,27.9799995
OI46871,O32249,P002,2023-01-26,,,,27.9799995
OI35775,O24612,P002,2023-04-11,2023-04-12,,,28.9799995
OI76598,O52737,P002,2023-02-27,2023-03-01,,,28.9799995
OI80193,O55239,P004,2023-01-24,2023-01-25,,,25.0
OI96631,O66681,P004,2022-11-27,2022-11-25,,,25.0
OI104116,O71835,P004,2021-11-30,2021-12-02,,,25.0
OI153605,O105819,P002,2023-04-03,2023-04-04,,,28.9799995
OI167699,O115518,P004,2022-11-30,2022-11-29,,,25.0
OI45018,O30971,P004,2021-03-24,2021-03-27,2021-03-28,,25.0
OI107087,O73896,P002,2020-10-16,2020-10-17,2020-10-18,,28.9799995
OI126484,O87248,P004,2021-10-23,2021-10-21,2021-10-26,,25.0
OI135039,O93154,P005,2022-09-04,2022-09-05,2022-09-06,,28.9799995
OI150523,O103725,P004,2023-05-09,2023-05-07,2023-05-10,,25.0
OI164098,O113075,P005,2022-03-01,2022-03-02,2022-03-06,,28.9799995
OI170238,O117241,P002,2021-03-22,2021-03-22,2021-03-24,,28.9799995
OI11426,O7858,P004,2023-05-06,2023-05-07,2023-05-11,2023-05-12,25.0
OI52710,O36195,P005,2023-05-12,2023-05-11,2023-05-14,2023-05-17,28.9799995
OI59370,O40812,P004,2021-04-05,2021-04-02,2021-04-04,2021-04-05,25.0
OI64661,O44480,P004,2020-03-06,2020-03-07,2020-03-08,2020-03-08,25.0
OI95076,O65599,P004,2023-05-06,2023-05-05,2023-05-08,2023-05-09,25.0
OI135821,O93684,P003,2023-06-24,2023-06-24,2023-06-27,2023-06-28,28.9799995
OI149123,O102793,P004,2022-10-18,2022-10-19,2022-10-19,2022-10-20,25.0
OI174465,O120190,P004,2023-05-03,2023-05-06,2023-05-11,2023-05-13,25.0
OI43164,O29692,P003,2022-12-11,,,,28.9799995
OI84306,O58077,P002,2022-11-19,,,,28.9799995
OI118946,O82057,P004,2019-07-25,,,,25.0
OI143478,O98902,P004,2019-08-13,,,,25.0
OI171304,O117978,P004,2022-06-25,,,,25.0
OI177199,O122090,P003,2023-06-27,,,,28.9799995
OI19314,O13292,P004,2020-06-06,,,,25.0
OI22382,O15402,P003,2022-03-13,,,,28.9799995
OI105257,O72618,P002,2023-06-28,,,,28.9799995
OI110045,O75909,P003,2023-02-12,,,,28.9799995
OI134019,O92469,P004,2023-06-28,,,,25.0
OI134605,O92880,P003,2022-06-04,,,,28.9799995
OI141138,O97297,P005,2021-01-02,,,,28.9799995
OI167621,O115466,P004,2022-06-02,,,,25.0
OI624,O415,P002,2021-07-26,2021-07-23,,,29.9799995
OI87075,O60049,P002,2023-03-29,2023-03-27,,,29.9799995
OI161274,O111142,P004,2022-07-29,2022-07-27,,,25.0
OI163078,O112401,P007,2023-01-17,2023-01-15,,,29.9799995
OI76752,O52837,P004,2022-02-28,2022-02-27,2022-03-03,,25.0
OI120572,O83164,P002,2022-05-22,2022-05-20,2022-05-20,,29.9799995
OI166705,O114853,P004,2022-12-12,2022-12-10,2022-12-14,,25.0
OI58305,O40070,P004,2021-01-08,,,,25.0
OI65216,O44872,P004,2023-03-08,,,,25.0
OI84230,O58027,P004,2023-03-12,,,,25.0
OI124161,O85653,P007,2021-06-06,,,,29.9799995
OI177851,O122538,P002,2023-03-17,,,,29.9799995
OI33752,O23204,P002,2021-07-26,,,,29.9799995
OI41186,O28347,P004,2022-10-07,,,,25.0
OI9640,O6596,P003,2020-09-24,2020-09-22,,,31.9799995
OI18523,O12741,P003,2023-06-19,2023-06-18,,,31.9799995
OI57175,O39270,P004,2022-04-13,2022-04-10,,,25.0
OI76999,O53004,P005,2023-05-27,2023-05-26,,,30.0
OI93971,O64828,P010,2022-09-08,2022-09-08,,,31.9799995
OI150233,O103532,P005,2022-05-23,2022-05-21,,,30.0
OI153068,O105460,P003,2023-02-09,2023-02-09,,,31.9799995
OI155314,O107010,P003,2020-11-08,2020-11-10,,,31.9799995
OI156303,O107699,P004,2022-05-05,2022-05-03,,,25.0
OI15053,O10383,P004,2022-04-26,2022-04-28,2022-04-30,,25.0
OI19979,O13744,P010,2023-05-26,2023-05-25,2023-05-26,,31.9799995
OI22812,O15691,P003,2022-09-19,2022-09-18,2022-09-22,,31.9799995
OI25646,O17625,P004,2023-06-14,2023-06-16,2023-06-18,,25.0
OI36657,O25193,P005,2022-07-18,2022-07-20,2022-07-24,,30.0
OI58734,O40374,P004,2021-04-30,2021-05-03,2021-05-05,,25.0
OI65966,O45421,P010,2020-05-01,2020-04-28,2020-05-02,,31.9799995
OI68655,O47296,P002,2023-05-18,2023-05-19,2023-05-23,,31.9799995
OI76993,O53000,P002,2023-06-28,2023-06-29,2023-06-30,,31.9799995
OI86414,O59604,P005,2020-11-05,2020-11-07,2020-11-08,,30.0
OI90451,O62404,P010,2022-11-04,2022-11-06,2022-11-11,,31.9799995
OI98182,O67726,P005,2023-05-28,2023-05-29,2023-06-02,,30.0
OI105961,O73115,P004,2023-04-04,2023-04-04,2023-04-08,,25.0
OI117294,O80927,P002,2022-03-15,2022-03-15,2022-03-18,,31.9799995
OI119844,O82686,P003,2023-01-17,2023-01-19,2023-01-19,,31.9799995
OI123569,O85238,P004,2023-06-27,2023-06-28,2023-07-01,,25.0
OI127828,O88179,P004,2022-09-09,2022-09-11,2022-09-13,,25.0
OI1711,O1153,P010,2023-02-12,2023-02-12,2023-02-14,2023-02-16,31.9799995
OI62351,O42877,P010,2023-02-25,2023-02-25,2023-03-01,2023-03-02,31.9799995
OI106404,O73418,P005,2022-08-14,2022-08-15,2022-08-19,2022-08-21,30.0
OI30560,O21013,P003,2022-09-07,,,,31.9799995
OI131499,O90724,P002,2023-06-28,,,,31.9799995
OI179979,O123997,P004,2021-06-22,,,,25.0
OI12829,O8811,P004,2020-10-30,,,,25.0
OI28058,O19276,P004,2021-08-22,,,,25.0
OI69539,O47861,P010,2021-09-13,,,,31.9799995
OI96788,O66784,P002,2022-04-30,,,,31.9799995
OI107748,O74334,P004,2021-07-30,,,,25.0
OI108225,O74643,P003,2022-08-12,,,,31.9799995
OI132975,O91748,P004,2022-09-21,,,,25.0
OI161870,O111557,P003,2020-10-28,,,,31.9799995
OI67673,O46611,P008,2023-05-12,2023-05-13,,,40.0
OI17645,O12143,P008,2023-03-18,,,,40.0
OI75563,O52032,P008,2023-05-07,,,,40.0
OI123103,O84921,P008,2021-02-21,,,,40.0
OI1707,O1150,P008,2019-03-25,,,,40.0
OI71359,O49103,P008,2022-05-18,,,,40.0
OI180930,O124666,P008,2021-04-08,,,,40.0
OI1729,O1164,P004,2022-03-15,2022-03-16,,,6.8499999
OI3221,O2187,P004,2022-05-10,2022-05-08,2022-05-09,,6.8499999
OI20281,O13953,P004,2023-01-10,2023-01-12,2023-01-14,2023-01-16,6.8499999
OI28651,O19681,P004,2023-04-13,,,,6.8499999
OI68547,O47224,P004,2021-08-03,,,,6.8499999
OI71207,O49000,P004,2021-02-22,,,,6.8499999
OI164770,O113538,P004,2022-10-24,,,,6.8499999
OI66528,O45807,P009,2022-12-01,2022-11-30,,,13.6999998
OI104114,O71833,P009,2022-05-18,2022-05-18,,,13.6999998
OI1060,O702,P009,2021-11-13,,,,13.6999998
OI10377,O7109,P009,2023-01-05,,,,13.6999998
OI50444,O34672,P009,2023-02-10,,,,13.6999998
OI111740,O77079,P009,2022-12-26,,,,13.6999998
OI12911,O8875,P011,2023-03-23,2023-03-22,,,55.0
OI23913,O16451,P009,2020-07-21,2020-07-21,,,30.0
OI42405,O29175,P009,2022-12-27,2022-12-27,,,30.0
OI154663,O106552,P011,2021-01-28,2021-01-25,,,55.0
OI165444,O113990,P009,2020-01-30,2020-02-01,,,30.0
OI69241,O47667,P009,2021-03-16,2021-03-18,2021-03-18,,30.0
OI115554,O79692,P009,2022-02-21,2022-02-24,2022-02-28,,30.0
OI116808,O80577,P011,2021-06-27,2021-06-27,2021-06-29,,55.0
OI166447,O114681,P009,2019-08-05,2019-08-07,2019-08-09,,30.0
OI60320,O41468,P009,2022-02-18,2022-02-17,2022-02-18,2022-02-21,30.0
OI163772,O112848,P009,2020-10-20,2020-10-22,2020-10-24,2020-10-26,30.0
OI4713,O3210,P009,2022-05-31,,,,30.0
OI7267,O4978,P009,2022-08-08,,,,30.0
OI82881,O57083,P009,2019-08-05,,,,30.0
OI85806,O59164,P011,2022-06-15,,,,55.0
OI23137,O15906,P010,2019-03-23,2019-03-24,,,115.0
OI105532,O72820,P010,2023-02-15,2023-02-17,,,115.0
OI24805,O17066,P010,2023-06-10,2023-06-11,2023-06-14,,115.0
OI104097,O71823,P010,2022-09-13,2022-09-14,2022-09-15,,115.0
OI37904,O26074,P010,2020-10-07,2020-10-06,2020-10-09,2020-10-11,115.0
OI52835,O36292,P010,2023-01-28,2023-01-29,2023-02-02,2023-02-04,115.0
